
TracePro Release: 7 3 4 
Irradiance Map Data for 

Linear Units in millimeters
Data for screen Surface 1
Data generated at 20:16:05 October 02, 2025

Raytrace Time: mins: 0, secs: 1

Projected Plane Extent from surface geometry 
      TopLeft:(-6.51043,0.867291,-3) 
      TopRight:(-2.81647,5.59536,-3)
      BottomLeft:(-6.51043,0.867291,3) 
      BottomRight:(-2.81647,5.59536,3)
Corners of Data Set (plotted) 
      TopLeft:(-6.51043,0.867291,-3) 
      TopRight:(-2.81647,5.59536,-3)
      BottomLeft:(-6.51043,0.867291,3) 
      BottomRight:(-2.81647,5.59536,3)
Total Absorbed Rays: 1000
Min: 0 Max: 1 Ave: 0.0750054
Total Flux: 630.143 W, Emitted Flux: 1000 W
Normalization: 2
Data Smoothing is Off
Grid Size is 50 x 50
Data Cells are 0.12 x 0.12 millimeters

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199989	0.199992	0.199986	0.399987	0	0	0	0	0.199993	0.399991	0	0.399978	0.399974	0.166883	0.0945412	0	0.068332	0	0.143948	0	0.0674171	0.0302593	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199981	0.199974	0	0.199987	0	0	0	0	0.399971	0.199986	0.199991	0	0.599955	0	0	0	0.277559	0	0.0633029	0.0463866	0.0347526	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199972	0.399941	0.199979	0.399956	0.199977	0.199977	0.39997	0	0.199993	0.399962	0.199986	0.399983	0	0.443925	0.399968	0.0670857	0.0791523	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199975	0	0	0	0	0.399966	0.199976	0.399967	0	0.399957	0	0.529475	0	0.0583716	0.126298	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199966	0	0	0.19998	0.199974	0	0	0	0.199967	0	0.399948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
